S;4;24;16777216;1;1530812997,9453;1530813008,8811;10,9358;16;80
S;4;24;16777216;1;1530813008,9008;1530813020,7343;11,8335;16;80
S;4;24;16777216;1;1530813020,7656;1530813032,6288;11,8632;16;80
S;4;24;16777216;1;1530813032,6470;1530813038,0259;5,3790;16;80
S;4;24;16777216;1;1530813038,0441;1530813047,7429;9,6988;16;80
S;4;24;16777216;1;1530812927,2403;1530812932,2711;5,0308;16;80
S;4;24;16777216;1;1530813047,7593;1530813052,7517;4,9924;16;80
S;4;24;16777216;1;1530813052,7712;1530813057,6977;4,9265;16;80
S;4;24;16777216;1;1530813057,7148;1530813062,5918;4,8770;16;80
S;4;24;16777216;1;1530813062,6139;1530813067,5159;4,9019;16;80
S;4;24;16777216;1;1530813067,5329;1530813072,3895;4,8566;16;80
S;4;24;16777216;1;1530813072,4137;1530813077,2768;4,8632;16;80
S;4;24;16777216;1;1530813077,2933;1530813082,1857;4,8924;16;80
S;4;24;16777216;1;1530813082,2025;1530813087,0489;4,8464;16;80
S;4;24;16777216;1;1530813087,0658;1530813091,9715;4,9057;16;80
S;4;24;16777216;1;1530813091,9905;1530813097,8732;5,8827;16;80
S;4;24;16777216;1;1530812932,2887;1530812937,2274;4,9387;16;80
S;4;24;16777216;1;1530813097,8941;1530813109,7081;11,8140;16;80
S;4;24;16777216;1;1530812937,2439;1530812942,3215;5,0776;16;80
S;4;24;16777216;1;1530812942,3380;1530812947,1917;4,8537;16;80
S;4;24;16777216;1;1530812947,2081;1530812952,1020;4,8939;16;80
S;4;24;16777216;1;1530812952,1186;1530812957,0052;4,8866;16;80
S;4;24;16777216;1;1530812957,0217;1530812961,8770;4,8553;16;80
S;4;24;16777216;1;1530812961,8939;1530812966,8124;4,9185;16;80
S;4;24;16777216;1;1530814189,9099;1530814193,6512;3,7413;16384;78
S;4;24;16777216;1;1530814228,8275;1530814232,4941;3,6665;16384;78
S;4;24;16777216;1;1530814232,5145;1530814236,1999;3,6854;16384;78
S;4;24;16777216;1;1530814236,2204;1530814239,8590;3,6386;16384;78
S;4;24;16777216;1;1530814239,8790;1530814243,6102;3,7312;16384;78
S;4;24;16777216;1;1530814243,6308;1530814247,3332;3,7025;16384;78
S;4;24;16777216;1;1530814247,3535;1530814250,9976;3,6441;16384;78
S;4;24;16777216;1;1530814251,0179;1530814254,6900;3,6720;16384;78
S;4;24;16777216;1;1530814254,7102;1530814258,3889;3,6787;16384;78
S;4;24;16777216;1;1530814258,4092;1530814262,0907;3,6816;16384;78
S;4;24;16777216;1;1530814262,1121;1530814265,7594;3,6473;16384;78
S;4;24;16777216;1;1530814193,6731;1530814199,3267;5,6536;16384;78
S;4;24;16777216;1;1530814265,7797;1530814269,4886;3,7089;16384;78
S;4;24;16777216;1;1530814269,5087;1530814273,1910;3,6823;16384;78
S;4;24;16777216;1;1530814273,2118;1530814276,8986;3,6868;16384;78
S;4;24;16777216;1;1530814276,9192;1530814280,5731;3,6538;16384;78
S;4;24;16777216;1;1530814280,5933;1530814284,2690;3,6757;16384;78
S;4;24;16777216;1;1530814284,2892;1530814287,9661;3,6770;16384;78
S;4;24;16777216;1;1530814287,9869;1530814291,6933;3,7065;16384;78
S;4;24;16777216;1;1530814291,7144;1530814295,4919;3,7775;16384;78
S;4;24;16777216;1;1530814295,5121;1530814299,1544;3,6423;16384;78
S;4;24;16777216;1;1530814299,1745;1530814302,8090;3,6346;16384;78
S;4;24;16777216;1;1530814199,3475;1530814206,6404;7,2929;16384;78
S;4;24;16777216;1;1530814302,8295;1530814306,4751;3,6456;16384;78
S;4;24;16777216;1;1530814206,6608;1530814210,3238;3,6630;16384;78
S;4;24;16777216;1;1530814210,3447;1530814213,9940;3,6493;16384;78
S;4;24;16777216;1;1530814214,0154;1530814217,7513;3,7359;16384;78
S;4;24;16777216;1;1530814217,7716;1530814221,4434;3,6718;16384;78
S;4;24;16777216;1;1530814221,4636;1530814225,1513;3,6877;16384;78
S;4;24;16777216;1;1530814225,1723;1530814228,8056;3,6333;16384;78
S;4;24;16777216;1;1530815400,9532;1530815412,9473;11,9941;16777216;77
S;4;24;16777216;1;1530815497,1531;1530815511,2018;14,0487;16777216;77
S;4;24;16777216;1;1530815511,2252;1530815522,5890;11,3638;16777216;77
S;4;24;16777216;1;1530815522,6046;1530815534,7850;12,1803;16777216;77
S;4;24;16777216;1;1530815534,8001;1530815548,7982;13,9981;16777216;77
S;4;24;16777216;1;1530815548,8200;1530815558,4660;9,6460;16777216;77
S;4;24;16777216;1;1530815558,4806;1530815565,5329;7,0523;16777216;77
S;4;24;16777216;1;1530815565,5456;1530815572,7115;7,1659;16777216;77
S;4;24;16777216;1;1530815572,7269;1530815579,5301;6,8032;16777216;77
S;4;24;16777216;1;1530815579,5448;1530815586,7268;7,1820;16777216;77
S;4;24;16777216;1;1530815586,7378;1530815594,2399;7,5020;16777216;77
S;4;24;16777216;1;1530815412,9738;1530815427,4104;14,4367;16777216;77
S;4;24;16777216;1;1530815594,2520;1530815605,3077;11,0558;16777216;77
S;4;24;16777216;1;1530815605,3225;1530815615,6746;10,3521;16777216;77
S;4;24;16777216;1;1530815615,6957;1530815629,9012;14,2056;16777216;77
S;4;24;16777216;1;1530815629,9223;1530815644,0513;14,1290;16777216;77
S;4;24;16777216;1;1530815644,0697;1530815650,9616;6,8919;16777216;77
S;4;24;16777216;1;1530815650,9746;1530815657,9820;7,0074;16777216;77
S;4;24;16777216;1;1530815657,9976;1530815664,9257;6,9281;16777216;77
S;4;24;16777216;1;1530815664,9378;1530815671,9698;7,0320;16777216;77
S;4;24;16777216;1;1530815671,9861;1530815679,0362;7,0501;16777216;77
S;4;24;16777216;1;1530815679,0512;1530815686,5007;7,4496;16777216;77
S;4;24;16777216;1;1530815427,4315;1530815441,6007;14,1692;16777216;77
S;4;24;16777216;1;1530815686,5134;1530815699,9868;13,4734;16777216;77
S;4;24;16777216;1;1530815441,6213;1530815455,8128;14,1915;16777216;77
S;4;24;16777216;1;1530815455,8338;1530815467,0134;11,1796;16777216;77
S;4;24;16777216;1;1530815467,0259;1530815474,3735;7,3476;16777216;77
S;4;24;16777216;1;1530815474,3881;1530815481,8429;7,4548;16777216;77
S;4;24;16777216;1;1530815481,8541;1530815488,6377;6,7836;16777216;77
S;4;24;16777216;1;1530815488,6545;1530815497,1377;8,4832;16777216;77
S;4;24;16777216;1;1530811099,3536;1530811135,3539;36,0003;2;84
S;4;24;16777216;1;1530811379,5962;1530811415,5833;35,9872;2;84
S;4;24;16777216;1;1530811415,6008;1530811440,0771;24,4763;2;83
S;4;24;16777216;1;1530811440,0950;1530811476,1778;36,0828;2;83
S;4;24;16777216;1;1530811476,1942;1530811512,4339;36,2397;2;83
S;4;24;16777216;1;1530811512,4511;1530811548,4079;35,9568;2;83
S;4;24;16777216;1;1530811548,4247;1530811584,3378;35,9131;2;83
S;4;24;16777216;1;1530811584,3548;1530811609,4204;25,0656;2;83
S;4;24;16777216;1;1530811609,4371;1530811645,3610;35,9239;2;83
S;4;24;16777216;1;1530811645,3784;1530811681,5032;36,1247;2;83
S;4;24;16777216;1;1530811681,5202;1530811709,9493;28,4291;2;82
S;4;24;16777216;1;1530811135,3721;1530811171,3024;35,9303;2;84
S;4;24;16777216;1;1530811709,9672;1530811733,2358;23,2686;2;82
S;4;24;16777216;1;1530811733,2525;1530811769,4422;36,1896;2;82
S;4;24;16777216;1;1530811769,4591;1530811805,3007;35,8416;2;82
S;4;24;16777216;1;1530811805,3175;1530811824,1181;18,8006;2;82
S;4;24;16777216;1;1530811824,1355;1530811860,3698;36,2343;2;82
S;4;24;16777216;1;1530811860,3874;1530811885,1977;24,8104;2;82
S;4;24;16777216;1;1530811885,2145;1530811921,1185;35,9040;2;82
S;4;24;16777216;1;1530811921,1350;1530811957,2860;36,1510;2;82
S;4;24;16777216;1;1530811957,3030;1530811981,8326;24,5296;2;82
S;4;24;16777216;1;1530811981,8568;1530812021,5949;39,7382;2;82
S;4;24;16777216;1;1530811171,3198;1530811196,8533;25,5335;2;84
S;4;24;16777216;1;1530812021,6115;1530812057,8749;36,2634;2;82
S;4;24;16777216;1;1530811196,8707;1530811232,9816;36,1109;2;84
S;4;24;16777216;1;1530811232,9992;1530811268,8321;35,8329;2;84
S;4;24;16777216;1;1530811268,8494;1530811293,4699;24,6205;2;84
S;4;24;16777216;1;1530811293,4872;1530811329,3633;35,8761;2;84
S;4;24;16777216;1;1530811329,3802;1530811353,8614;24,4812;2;84
S;4;24;16777216;1;1530811353,8783;1530811379,5793;25,7010;2;84
S;4;24;16777216;1;1530813853,7478;1530813857,4968;3,7490;2048;79
S;4;24;16777216;1;1530813887,3417;1530813890,9885;3,6467;2048;79
S;4;24;16777216;1;1530813891,0099;1530813894,6944;3,6845;2048;79
S;4;24;16777216;1;1530813894,7145;1530813898,3868;3,6723;2048;79
S;4;24;16777216;1;1530813898,4071;1530813902,0746;3,6675;2048;79
S;4;24;16777216;1;1530813902,0955;1530813905,8432;3,7477;2048;79
S;4;24;16777216;1;1530813905,8637;1530813909,5378;3,6741;2048;79
S;4;24;16777216;1;1530813909,5583;1530813913,3909;3,8326;2048;79
S;4;24;16777216;1;1530813913,4109;1530813917,1836;3,7727;2048;79
S;4;24;16777216;1;1530813917,2089;1530813920,9445;3,7356;2048;79
S;4;24;16777216;1;1530813920,9646;1530813924,7176;3,7529;2048;79
S;4;24;16777216;1;1530813857,5189;1530813861,2089;3,6900;2048;79
S;4;24;16777216;1;1530813924,7377;1530813928,4350;3,6974;2048;79
S;4;24;16777216;1;1530813928,4565;1530813932,1666;3,7101;2048;79
S;4;24;16777216;1;1530813932,1873;1530813935,8548;3,6675;2048;79
S;4;24;16777216;1;1530813935,8748;1530813939,6074;3,7326;2048;79
S;4;24;16777216;1;1530813939,6277;1530813943,2986;3,6708;2048;79
